,1-ZCRm,2-Energym,3-EnergyEntropym,4-SpectralCentroidm,5-SpectralSpreadm,6-SpectralEntropym,7-SpectralFluxm,8-SpectralRolloffm,9-MFCCs1m,10-MFCCs2m,11-MFCCs3m,12-MFCCs4m,13-MFCCs5m,14-MFCCs6m,15-MFCCs7m,16-MFCCs8m,17-MFCCs9m,18-MFCCs10m,19-MFCCs11m,20-MFCCs12m,21-MFCCs13m,22-ChromaVector1m,23-ChromaVector2m,24-ChromaVector3m,25-ChromaVector4m,26-ChromaVector5m,27-ChromaVector6m,28-ChromaVector7m,29-ChromaVector8m,30-ChromaVector9m,31-ChromaVector10m,32-ChromaVector11m,33-ChromaVector12m,34-ChromaDeviationm,35-ZCRstd,36-Energystd,37-EnergyEntropystd,38-SpectralCentroidstd,39-SpectralSpreadstd,40-SpectralEntropystd,41-SpectralFluxstd,42-SpectralRolloffstd,43-MFCCs1std,44-MFCCs2std,45-MFCCs3std,46-MFCCs4std,47-MFCCs5std,48-MFCCs6std,49-MFCCs7std,50-MFCCs8std,51-MFCCs9std,52-MFCCs10std,53-MFCCs11std,54-MFCCs12std,55-MFCCs13std,56-ChromaVector1std,57-ChromaVector2std,58-ChromaVector3std,59-ChromaVector4std,60-ChromaVector5std,61-ChromaVector6std,62-ChromaVector7std,63-ChromaVector8std,64-ChromaVector9std,65-ChromaVector10std,66-ChromaVector11std,67-ChromaVector12std,68-ChromaDeviationstd,69-BPM,70-BPMconf,71-BPMessentia,72-bpm_histogram_first_peak_bpm,73-bpm_histogram_first_peak_weight,74-bpm_histogram_second_peak_bpm,75-bpm_histogram_second_peak_spread,76-bpm_histogram_second_peak_weight,77-danceability,78-beats_loudness.mean,79-beats_loudness.stdev,80-onset_rate,81-beats_loudness_band_ratio.mean1,82-beats_loudness_band_ratio.mean2,83-beats_loudness_band_ratio.mean3,84-beats_loudness_band_ratio.mean4,85-beats_loudness_band_ratio.mean5,86-beats_loudness_band_ratio.mean6,87-beats_loudness_band_ratio.stdev1,88-beats_loudness_band_ratio.stdev2,89-beats_loudness_band_ratio.stdev3,90-beats_loudness_band_ratio.stdev4,91-beats_loudness_band_ratio.stdev5,92-beats_loudness_band_ratio.stdev6,class
167,0.128439243,0.076482969,3.118048835,0.263278968,0.24494087,1.167508094,0.007763485,0.247690395,-23.27165918,1.045443561,-0.145578361,0.26683222,-0.036182155,0.060513096,-0.127423017,0.185472559,0.204432646,0.06128474,-0.058310941,-0.036735645,-0.007220802,0.020841384,0.011595847,0.053968721,0.006917985,0.008599845,0.00530537,0.09959868,0.002565811,0.003677536,0.008254048,0.02638866,0.00548896,0.042476567,0.066596436,0.060193681,0.229483236,0.062372958,0.027380607,0.635656819,0.007307149,0.175311171,1.269125978,0.777956916,0.462741407,0.346169923,0.314821239,0.265948352,0.242824063,0.250638485,0.248901164,0.235496276,0.219594019,0.197859705,0.184746943,0.020121004,0.010219648,0.040264645,0.007577801,0.009468629,0.005317855,0.082022016,0.003557881,0.004415189,0.008662082,0.022012997,0.007253645,0.02302143,133.3333333,0.13853709,129.9055023,129,0.25999999,123,0.333333373,0.007722008,1.211595893,0.060875058,0.045705024,5.516099453,0.522421241,0.066582642,0.104002386,0.143408388,0.096682757,0.087330565,0.343794465,0.135364488,0.165508151,0.160581604,0.09556435,0.086397447,Breaks
168,0.091108632,0.146292195,3.168776614,0.251057188,0.258747715,0.745972215,0.007567825,0.144830863,-21.91052545,1.617518293,0.165203253,0.336270368,0.132124654,0.208950978,0.0268929,0.073593651,-0.045346085,0.086976701,0.118664188,0.072812739,-0.040609547,0.006992841,0.001765439,0.179164216,0.006545683,0.0122514,0.005742553,0.070676165,0.001915315,0.004216261,0.0105725,0.034414068,0.001721769,0.06411836,0.040942435,0.063452078,0.076854731,0.046296231,0.021639546,0.341686743,0.006652672,0.125553458,0.652696782,0.370989357,0.367807642,0.267336735,0.255913721,0.224572642,0.236460369,0.226640015,0.21425754,0.22454205,0.23491526,0.220373266,0.184334895,0.00774322,0.001641394,0.106572713,0.005994848,0.00960721,0.004489083,0.088882103,0.001921399,0.003807224,0.012183008,0.03634674,0.001565012,0.022350524,171.4285714,0.100078186,136.0217896,136,0.07916671,101,0.416666687,0.026515152,1.267563581,0.060756266,0.032630134,3.891266584,0.674353421,0.091302067,0.067778453,0.052020252,0.03957656,0.09574791,0.185281426,0.106121302,0.09068881,0.064142175,0.030781088,0.086543791,Breaks
169,0.159904845,0.083831318,3.059640253,0.276525474,0.23715931,1.290531622,0.014215084,0.284519812,-24.06198096,1.27146006,0.297691959,0.344245013,0.116862972,0.186508599,0.102583549,0.119573122,0.18422429,0.145834221,0.041321552,0.120878902,-0.021788507,0.007909339,0.001758973,0.076084805,0.003489434,0.006956128,0.004222697,0.101765987,0.001737003,0.004114251,0.008491035,0.035066021,0.002761645,0.041953006,0.116662017,0.09820769,0.28812186,0.098548156,0.025015196,0.919983476,0.018783704,0.236093903,1.759458098,0.998230499,0.527497721,0.350929811,0.312758057,0.300560881,0.249286474,0.234794567,0.215667155,0.218808719,0.189555927,0.227802046,0.183710504,0.012753343,0.002059097,0.07051723,0.004469155,0.007829854,0.00341981,0.100331824,0.002596136,0.005919946,0.011065539,0.04854001,0.003339306,0.027755026,171.4285714,0.093900278,123.8350983,123,0.262711883,129,0.111111104,0.032388665,2.116288185,0.069683373,0.065479159,4.92449379,0.616981208,0.032525357,0.036697187,0.06464877,0.08121708,0.180853248,0.31106779,0.038085341,0.054587517,0.064033426,0.071095459,0.198931932,Breaks
170,0.112959896,0.099221062,3.164113622,0.252618303,0.249004063,1.069674605,0.008866176,0.198983162,-22.47365824,1.115179809,-0.06876357,0.480208729,0.095939424,-0.01890575,0.101248457,0.322338427,0.14308475,0.13027256,0.260274446,0.200753769,0.009043982,0.004037982,0.007345295,0.077530924,0.004885111,0.009660584,0.008137902,0.076478965,0.001396684,0.004274003,0.005595948,0.063577325,0.002641743,0.042994491,0.040651819,0.046948947,0.109563602,0.043758106,0.023333468,0.414487902,0.007909609,0.112712723,0.949549929,0.51499265,0.41819723,0.391734246,0.298915705,0.319826895,0.270385567,0.231060432,0.22893728,0.216988502,0.212664055,0.196631331,0.190343566,0.003249791,0.007179934,0.071351152,0.005283658,0.009332636,0.014033524,0.063683556,0.001495684,0.005156136,0.004860196,0.044149649,0.002640181,0.020542938,171.4285714,0.155163853,127.9395142,129,0.408888876,123,0.080000043,0.090909094,1.191622615,0.03579003,0.023787621,5.466104507,0.507728219,0.166532531,0.063902371,0.124483876,0.066161945,0.083749093,0.272341579,0.213042825,0.103622735,0.133097231,0.085602492,0.069406874,Breaks
171,0.075366547,0.102325666,3.119701405,0.226476021,0.240649826,0.783889917,0.015220821,0.138308547,-23.47204309,0.995047775,-0.130130217,0.454790648,0.024755651,0.173565332,0.074061989,0.144101533,0.090381092,0.217132852,0.071666139,0.008579771,-0.036646663,0.004626652,0.004103002,0.234217968,0.004176265,0.006196561,0.003689955,0.059789555,0.001955441,0.005028813,0.004266093,0.014676764,0.003168711,0.070649016,0.049221878,0.067970073,0.157584973,0.062187181,0.02769418,0.548234673,0.019055127,0.128397599,1.319019486,0.751725805,0.437412757,0.35785933,0.334691193,0.301658698,0.274709178,0.245903468,0.221878176,0.225142469,0.244730024,0.216547652,0.209663114,0.006263344,0.006152588,0.136266749,0.005772471,0.009789746,0.003421308,0.057369487,0.002976634,0.007764506,0.005966607,0.02009296,0.005575777,0.033286355,133.3333333,0.106540623,129.9076996,129,0.253012061,123,0.399999976,0.011627907,1.241267681,0.077972382,0.041288968,5.199465275,0.616918683,0.028940246,0.099395126,0.103815012,0.080718383,0.078938738,0.327368289,0.044035327,0.157379493,0.134397164,0.088905931,0.097263858,Breaks
172,0.098818604,0.145367365,3.060934472,0.250082007,0.250628253,0.865878792,0.014265008,0.164636099,-23.31092182,1.050989894,0.41570234,0.361800428,0.211700856,0.057653724,-0.059047203,-0.016015401,-0.096567973,0.127905876,0.330562438,0.091206816,-0.009823665,0.002705909,0.001453205,0.2016959,0.003979096,0.007438336,0.005227359,0.073912135,0.002080398,0.006935614,0.005304976,0.024558826,0.00127532,0.067498457,0.05924912,0.095062211,0.190877226,0.055588885,0.01916862,0.547071044,0.016422077,0.137276604,1.467148051,0.759235565,0.420283515,0.369684714,0.285896299,0.337588965,0.291270025,0.238170876,0.218108184,0.221807869,0.246572557,0.193865864,0.168136808,0.00343117,0.001821611,0.110242622,0.004522459,0.009673455,0.006721523,0.06643474,0.00282189,0.008290396,0.005958802,0.028964339,0.001541207,0.027606154,133.3333333,0.122970455,129.9434509,129,0.320987642,123,0.222222269,0.027131783,1.148641348,0.066557102,0.040539164,5.341117382,0.663576603,0.065679543,0.045313206,0.053293705,0.111862212,0.073454335,0.288487732,0.096049517,0.06959831,0.065865442,0.131765679,0.063196294,Breaks
173,0.169161709,0.160099676,3.090411998,0.319195618,0.280968202,1.196184077,0.007375479,0.303913423,-22.73195449,1.377406664,0.314444536,0.443347754,0.228756667,0.158923124,0.095340147,0.086045289,-0.005361264,0.084355335,-0.027028341,0.066827908,0.069730182,0.00562206,0.001384386,0.160636069,0.003159956,0.008000966,0.004605038,0.066499455,0.001855265,0.00273113,0.005048432,0.030636567,0.002178114,0.053586316,0.093845557,0.079371582,0.188479494,0.079470833,0.02556197,0.634512298,0.007583491,0.232172111,1.30918114,0.730611474,0.432870427,0.300979712,0.247439951,0.249360024,0.212334132,0.221205207,0.214163381,0.192376029,0.222608138,0.207882102,0.214473499,0.006792525,0.001530724,0.08222495,0.003446691,0.006370565,0.004311055,0.051513231,0.002600378,0.003554548,0.005419867,0.0319689,0.002445962,0.020239323,171.4285714,0.110012674,125.9761581,126,0.113043427,161,0.357142866,0.035433069,1.213011026,0.065937132,0.04053726,4.357885361,0.548904598,0.031895675,0.023782101,0.094144434,0.083017051,0.228343397,0.322863132,0.048508789,0.029641991,0.124939308,0.108828038,0.201372579,Breaks
174,0.134443688,0.137672928,3.113008939,0.290335284,0.263191827,1.148152067,0.009259402,0.266075738,-23.06460495,1.492211911,0.621359817,0.364171099,0.1544327,0.072954617,0.077305705,0.107684719,-0.004364799,0.016503442,-0.027300697,-0.022275597,0.001376129,0.008682425,0.002399707,0.109684972,0.011191985,0.016698881,0.006226627,0.092247484,0.001643232,0.002756119,0.009772742,0.028896731,0.00200998,0.048391957,0.075603364,0.081634175,0.190988467,0.062926092,0.019234947,0.638772458,0.01015311,0.198026432,1.366148214,0.618398015,0.438276152,0.33623325,0.308812223,0.303303817,0.270614636,0.258310592,0.229613016,0.195353382,0.207759712,0.206141046,0.18013614,0.01002376,0.002556267,0.072597246,0.021425729,0.017644621,0.005941958,0.066126102,0.001622369,0.002863616,0.01198541,0.036776762,0.002222759,0.020788757,133.3333333,0.140074906,133.0635223,133,0.408560336,126,0.25,0.011363637,1.252347827,0.055330213,0.041439511,4.832836628,0.502449632,0.267488301,0.052434094,0.056196027,0.041066542,0.108523451,0.347386956,0.324054331,0.0954969,0.105434589,0.04953149,0.139637664,Breaks
175,0.113696352,0.197501243,3.104554396,0.25714214,0.25605658,0.972379913,0.008734552,0.207036029,-22.05335413,1.578553613,0.466663702,0.557885915,0.295839338,0.275992878,0.211095029,0.021561856,-0.005642079,0.045559714,-0.105601115,-0.037864079,0.001236111,0.013030102,0.002026169,0.078697617,0.005739448,0.013294721,0.005091786,0.104858935,0.001441928,0.002500178,0.015727861,0.044249276,0.002733799,0.043671634,0.056864023,0.078230869,0.157377543,0.05812692,0.023321208,0.525024415,0.008510224,0.165532955,1.092451728,0.705480966,0.379999395,0.308038563,0.257311569,0.254212407,0.241882382,0.224175387,0.193100662,0.199217799,0.191929856,0.183654578,0.175924579,0.013260546,0.002703367,0.048672522,0.005737116,0.014527144,0.005742452,0.075517254,0.001519072,0.002666796,0.015406088,0.032233081,0.00288387,0.017040251,133.3333333,0.135487233,135.0341797,136,0.292134821,129,0,0.003731343,1.06618154,0.057583794,0.031305432,4.899496078,0.565394521,0.183273226,0.04806067,0.090850964,0.071867444,0.104444914,0.319890112,0.229110405,0.075811833,0.1052453,0.080380619,0.103528962,Breaks
176,0.156635032,0.140176918,3.118826607,0.302866925,0.268643246,1.369848404,0.006599126,0.297610825,-22.8036648,1.036414547,0.298364592,0.350960377,0.101219768,0.102280795,0.085628073,0.081823137,-0.010650162,0.021639485,0.062139217,0.050358285,0.039665518,0.005678436,0.002313418,0.152997778,0.005948476,0.014949542,0.006781087,0.0610393,0.001683678,0.003083425,0.005784764,0.01822772,0.002268858,0.047766086,0.080761893,0.082060503,0.195616188,0.058457088,0.016719933,0.700552297,0.006006118,0.198156258,1.240972716,0.659124225,0.455107727,0.319354133,0.287722352,0.250277943,0.255372716,0.233009962,0.220207361,0.222868496,0.201355725,0.187035255,0.16671498,0.006274586,0.002376392,0.079915488,0.00634165,0.017472489,0.005562614,0.035041944,0.001798066,0.003566936,0.005644287,0.022750979,0.002279495,0.02176442,240,0.140157094,127.9729919,129,0.398230076,123,0.12499994,0.083003953,1.168071508,0.067992739,0.05301284,4.774508953,0.516479015,0.108432658,0.052235141,0.073067911,0.099942788,0.162427649,0.372764021,0.150222152,0.084147342,0.069243595,0.090370029,0.142888412,Breaks
177,0.108658122,0.089394558,3.026483482,0.264152744,0.255753376,0.863161867,0.011851758,0.193437689,-23.8678543,1.439105763,0.43861784,0.364943245,0.260147605,0.285497761,0.107004232,0.040204756,-0.028355709,0.00968661,0.037839061,0.018359551,-0.015486078,0.006903939,0.001436234,0.112356025,0.004174422,0.011483818,0.014102517,0.095436752,0.003771778,0.003030565,0.017374037,0.029674301,0.001700493,0.051473791,0.063110981,0.051776433,0.234080131,0.059512794,0.025532264,0.528123802,0.012117025,0.181993773,1.37284042,0.634078066,0.555499179,0.387121097,0.344835601,0.282353086,0.289235487,0.257021651,0.263387638,0.249625384,0.243742236,0.214854441,0.205138449,0.009057712,0.001986448,0.08733265,0.004972299,0.012949495,0.009508924,0.079330153,0.00727012,0.004310009,0.024035622,0.027396228,0.002124989,0.022706007,240,0.097680412,128.0609131,129,0.424778759,123,0.473684192,0.039525691,1.141307235,0.050587453,0.031915009,5.766073704,0.746521056,0.050216392,0.068700187,0.030252526,0.04144185,0.085621648,0.2452548,0.083937399,0.184834495,0.054984685,0.059543371,0.103199698,Breaks
178,0.123340139,0.099861699,3.059530875,0.253708441,0.255075849,0.950226861,0.013018917,0.209867665,-24.02014299,1.701020073,0.388946879,0.492273356,0.326622164,0.246571962,0.164391588,0.072141863,0.037085697,0.070329803,0.022987211,0.00734677,-0.104752056,0.008782033,0.002759206,0.075199717,0.003867441,0.015126395,0.008626095,0.121616584,0.002930877,0.002304631,0.00938246,0.027689106,0.002193782,0.045877708,0.081407073,0.042388389,0.20097508,0.068276035,0.029311554,0.745199868,0.012357254,0.187228344,1.417831477,0.989536928,0.575558404,0.34232125,0.329877188,0.300257352,0.269555332,0.240206035,0.19739955,0.228016337,0.250951463,0.211568733,0.216036106,0.010939885,0.003473254,0.045383012,0.004997476,0.014438716,0.004670502,0.094040007,0.004635477,0.002775389,0.012818556,0.029790483,0.002726098,0.02424043,240,0.146391227,129.8964539,129,0.252136767,105,0.333333313,0.023622047,0.984625101,0.047955897,0.030333746,5.049480915,0.422471404,0.134079173,0.081694409,0.096717775,0.089520708,0.214368463,0.368974805,0.129388392,0.130628988,0.085328393,0.08615125,0.19832857,Breaks
179,0.133000773,0.087996855,3.124546753,0.264660646,0.257558756,1.030736942,0.008643862,0.249747765,-22.72994349,1.906553801,0.233066626,0.214696661,0.038781587,0.127036036,0.010317054,0.077601351,-0.009024088,0.096117599,0.019381724,-0.047262729,-0.02992323,0.01540499,0.003341491,0.058400624,0.011630509,0.020169753,0.007141555,0.064712578,0.001722458,0.004951841,0.014826782,0.036158671,0.005576467,0.033963648,0.081277407,0.05523376,0.18001287,0.072268425,0.029540422,0.629839374,0.00616944,0.214264399,1.000941886,0.662035604,0.548577074,0.412671946,0.378603808,0.316652995,0.289736278,0.279800774,0.264563446,0.271661314,0.240843701,0.224688882,0.217401785,0.017794587,0.00436325,0.049959606,0.018247031,0.019407559,0.00815008,0.066001121,0.00259701,0.006210349,0.01417111,0.030547038,0.00817353,0.019310598,240,0.117372047,128.1423798,129,0.360323906,123,0,0.027559055,1.134196997,0.048948105,0.035458308,4.91616106,0.468049139,0.224666864,0.110266209,0.053252306,0.055392239,0.119389832,0.364543855,0.20625326,0.144677028,0.069536313,0.062906288,0.135836452,Breaks
180,0.120869673,0.155718432,3.122555486,0.285294578,0.265168585,0.952339138,0.016182573,0.221862187,-23.7490337,1.40175911,0.045677314,0.19307077,0.193819098,0.085876302,0.132992204,0.113150771,0.048372121,0.137859669,0.063270932,-0.05768052,-0.010363252,0.003852067,0.00337975,0.121101462,0.002468495,0.005743831,0.003596938,0.14733469,0.001751784,0.002455285,0.006066343,0.021956039,0.002176504,0.062997588,0.072901344,0.083671124,0.156414462,0.089672132,0.034909165,0.534166774,0.016033713,0.182868021,1.465091127,0.638844854,0.41319228,0.366263625,0.291042423,0.23136276,0.213979972,0.224066423,0.212661226,0.230163178,0.209491076,0.215522831,0.202217274,0.004985497,0.004808594,0.070537191,0.002958407,0.007254771,0.003072696,0.096024854,0.00195929,0.003021288,0.008471089,0.028854835,0.002841328,0.020849781,240,0.137236084,128.1590424,129,0.347280324,123,0.357142866,0.035433073,1.236250281,0.106829315,0.071047127,6.149367809,0.654481292,0.024511743,0.058082268,0.071081586,0.0584758,0.140353024,0.40587458,0.040804125,0.127374396,0.093899511,0.084459864,0.190573916,Breaks
181,0.107294818,0.125363438,3.081813812,0.240892769,0.249337288,0.924268874,0.01296485,0.180266435,-23.22926294,1.437953399,0.049077275,0.330582485,-0.046834238,0.092233131,0.11437251,0.055307879,-0.07628131,-0.034438058,0.001921421,0.104657309,0.026067221,0.007722719,0.002946639,0.13576981,0.005426684,0.011223783,0.009022977,0.085929428,0.002388207,0.005966372,0.005345214,0.016530684,0.002401969,0.051356747,0.07034789,0.0810397,0.223806767,0.072143403,0.030227741,0.588171959,0.012372178,0.165109289,1.377625211,0.687290593,0.464951398,0.391801639,0.327349245,0.290198541,0.258467477,0.2709962,0.239435438,0.243147753,0.233533597,0.205919982,0.165105422,0.009634206,0.004752178,0.101390404,0.00593819,0.013859705,0.008477619,0.079560325,0.002877345,0.008374351,0.007434457,0.01773722,0.002663617,0.027993072,133.3333333,0.153284672,128.0522003,129,0.364016712,123,0.25,0.035573121,1.296171904,0.06840881,0.043015823,4.807838917,0.60073787,0.087415755,0.068594426,0.104111947,0.099639744,0.065414503,0.3754659,0.175884753,0.112233102,0.14013046,0.13774313,0.075725906,Breaks
182,0.113255445,0.146439593,3.180012374,0.227548489,0.225681267,0.998706289,0.014448826,0.200547069,-22.68484582,1.485224722,0.011406845,0.412061556,0.088449579,0.109649435,0.043853967,0.004019556,0.096783556,-0.141063738,0.05708597,-0.040588618,-0.038019968,0.015803683,0.005428342,0.021953208,0.005265751,0.006939083,0.00767508,0.156977581,0.001612853,0.002968083,0.005949634,0.036345701,0.002707993,0.050133914,0.058715023,0.075896027,0.155435982,0.06480165,0.029767304,0.484392812,0.016724678,0.130897853,1.365128514,0.683599083,0.412682508,0.337773502,0.379068449,0.323666703,0.331717949,0.236032129,0.237943374,0.259181084,0.242319315,0.217152327,0.20156697,0.019236817,0.009748625,0.018202145,0.00553928,0.009414194,0.007798918,0.095274659,0.002010881,0.003050847,0.006752907,0.033281591,0.002847183,0.024116064,133.3333333,0.120740542,126.9884949,126,0.386831284,110,0.399999976,0.011952192,1.176476955,0.06000999,0.044877622,4.632856846,0.395504594,0.106164202,0.066047102,0.314533204,0.076427013,0.071089335,0.420559943,0.122127891,0.114759855,0.316390693,0.106169239,0.093562841,Breaks
183,0.107881503,0.125376948,3.158203691,0.22228586,0.228188748,0.923088164,0.010782563,0.199581401,-22.53126534,1.771466233,0.204831433,0.348771845,-0.195201413,-0.057062981,-0.165967928,0.014781011,0.055871235,0.079855443,0.021285799,-0.081212697,-0.147339403,0.019496287,0.003806016,0.060682672,0.007485525,0.012846878,0.011306063,0.088693672,0.001538532,0.004296541,0.019307682,0.029243174,0.007485405,0.038911479,0.068001727,0.086698952,0.138911562,0.070545455,0.0313936,0.570793027,0.009955031,0.165746121,1.154471267,0.661396059,0.435441328,0.359108307,0.304685195,0.265124872,0.233992085,0.249178086,0.241512424,0.210938992,0.189679757,0.188316603,0.174948951,0.016497325,0.004110745,0.060679517,0.008005512,0.01183519,0.012595301,0.075151016,0.001554862,0.004502914,0.01760341,0.026641341,0.008322925,0.021426629,133.3333333,0.129564512,129.6599731,129,0.317307711,161,0.399999976,0.046332046,1.301817417,0.050542608,0.054193322,3.657957315,0.424975485,0.237977549,0.101555839,0.059028406,0.068335101,0.184515268,0.325886667,0.256455958,0.117303185,0.094539687,0.082792811,0.243099913,Breaks
184,0.095514217,0.10029353,3.187335564,0.233505323,0.251344881,0.771735494,0.006839258,0.151328897,-23.01622125,1.664768273,-0.092106199,0.249539345,-0.036019927,1.59E-05,0.128276316,0.092691744,0.09562549,-0.046399597,-0.028739677,0.261602483,0.03422051,0.009030546,0.00217061,0.089601879,0.007357113,0.008585587,0.013669094,0.136777939,0.001763486,0.006008076,0.009016261,0.025078707,0.003770955,0.052866286,0.050745439,0.03495829,0.110726148,0.058803561,0.028950139,0.399420227,0.006563193,0.119687165,0.941422451,0.564179529,0.378593945,0.326729615,0.266664964,0.263908787,0.248306578,0.260375462,0.255486011,0.255663682,0.248008687,0.23032478,0.213852739,0.01161194,0.002634087,0.048647222,0.007924699,0.008530988,0.012624561,0.060869074,0.002629196,0.006549134,0.009582561,0.017860331,0.004802408,0.017043813,171.4285714,0.123569794,127.8913498,129,0.451327443,172,0,0.15625,1.154908776,0.045299515,0.023824666,3.116346359,0.506849527,0.131809577,0.136317566,0.102913097,0.058417942,0.092487931,0.310624152,0.183113053,0.14794907,0.118042544,0.076606557,0.143256113,Breaks
185,0.169296061,0.10332196,3.057681811,0.294932537,0.25690174,1.338801741,0.008150085,0.296307639,-23.42569456,1.337033883,0.38132702,0.264938642,-0.10776429,0.04572542,0.05474488,0.007821426,0.17008187,0.191519543,0.232748515,-0.008228736,-0.031951143,0.00658378,0.001305903,0.061025096,0.002937319,0.009400636,0.004816932,0.080454116,0.001262448,0.002719173,0.011633152,0.061973893,0.002755682,0.038813862,0.055583777,0.049079345,0.213458685,0.049531327,0.018433305,0.496352671,0.006161566,0.155245191,1.286213983,0.56152276,0.418924945,0.318976168,0.269050811,0.244560287,0.220334947,0.217878772,0.215316921,0.213626553,0.209418981,0.197313495,0.181573902,0.007473965,0.001485829,0.038020206,0.002976621,0.011850529,0.003908242,0.077076632,0.001626861,0.003024598,0.011378421,0.048760802,0.003016431,0.01810376,240,0.140468227,130.6572418,129,0.466367722,136,0,0.039370079,1.33620894,0.057746518,0.036740843,5.524432182,0.573904753,0.097200103,0.041149814,0.048085365,0.06598942,0.196266323,0.356314301,0.138816208,0.049067792,0.05593539,0.075644106,0.196022153,Breaks
186,0.147831342,0.093479244,3.194615115,0.271975471,0.240349424,1.392382588,0.006424248,0.278707065,-22.31036179,0.867140273,-0.114337529,-0.044818857,0.076919743,0.221612304,0.117664951,0.096474457,-0.071055926,-0.104686935,-0.006054755,0.011782599,-0.047434589,0.007721912,0.004051759,0.066347982,0.006724414,0.009230602,0.005729539,0.104233089,0.003087499,0.004500818,0.006225032,0.023212486,0.002744799,0.042517336,0.049148596,0.051506695,0.09491929,0.044048835,0.018292636,0.447200059,0.004629731,0.121392706,0.892494179,0.53592793,0.406743424,0.321382724,0.273370269,0.268408138,0.237664476,0.23874576,0.243990867,0.231850797,0.21725747,0.195568122,0.187869722,0.008223336,0.004746661,0.047697411,0.006532352,0.009422227,0.005043152,0.072119961,0.003104566,0.003940751,0.007474169,0.023643597,0.002841431,0.018320093,240,0.111308767,131.0097961,133,0.495867729,157,0.24999994,0.045627378,1.290183187,0.044905785,0.032533634,4.316223145,0.43892011,0.068553098,0.154113442,0.092891142,0.130781129,0.145981997,0.341198742,0.093324989,0.149784103,0.099525362,0.131943077,0.138959855,Breaks
187,0.127091315,0.089561108,3.202490599,0.27082233,0.247165127,1.217895098,0.007042941,0.244951351,-22.50966558,0.904434399,-0.059464195,0.136214488,-0.031677172,0.027533707,-0.077258464,-0.052896611,0.042525951,-0.028108815,0.11087172,0.086946782,0.03189688,0.006795842,0.003547061,0.082612605,0.007938076,0.012226569,0.010722807,0.071544461,0.001827623,0.004550754,0.005998549,0.039943203,0.00501596,0.039625238,0.042617434,0.034530253,0.102044358,0.039116385,0.016858143,0.410658857,0.005829069,0.123405314,0.879705224,0.500951228,0.380286607,0.342234189,0.269644395,0.274512488,0.267501849,0.251604615,0.237338467,0.225907583,0.252521916,0.221719663,0.192050511,0.007203306,0.003639426,0.051108364,0.013279831,0.018299778,0.009246952,0.051212664,0.002002495,0.0050001,0.006551745,0.048005691,0.005248187,0.014633886,133.3333333,0.111053852,131.9009552,133,0.284552813,126,0,0.057471264,1.279854298,0.047083594,0.033521734,4.599527359,0.387175381,0.245033607,0.106761098,0.145894274,0.076670893,0.088455409,0.35490638,0.253439933,0.136473924,0.206294015,0.083949097,0.058003809,Breaks
188,0.118424372,0.069590633,3.110840192,0.228592004,0.216948354,1.120015702,0.008262911,0.198535911,-24.0590586,0.477051558,0.108295619,0.448217525,-0.081167122,0.196069766,0.163740369,-0.023086871,0.149759117,0.080747932,0.01298039,0.00609979,0.008866278,0.005636181,0.003456219,0.054258843,0.003195955,0.005564841,0.026166706,0.110750935,0.00217119,0.002687861,0.008402668,0.018176774,0.003246061,0.041018827,0.059833298,0.048800779,0.183667658,0.050324196,0.023377658,0.545318936,0.008356419,0.129945828,1.381864318,0.726731033,0.446872597,0.418971776,0.328623867,0.278383173,0.244030827,0.221866352,0.224153632,0.208573108,0.220714898,0.203477246,0.182446422,0.005909491,0.004909515,0.038409522,0.003477806,0.005630763,0.020146615,0.085575335,0.002962809,0.002868694,0.011734421,0.024189558,0.004682671,0.022947748,240,0.110446985,129.7027435,129,0.304526746,136,0.230769217,0.038610037,1.19749403,0.046379853,0.033927895,3.899599075,0.424657941,0.037253827,0.059610099,0.17130892,0.214531854,0.106401078,0.364138484,0.064106837,0.087883532,0.165977404,0.184649318,0.106718257,Breaks
189,0.176631251,0.052723068,3.187454066,0.305271758,0.256715772,1.467583783,0.004903262,0.334618203,-23.84665051,1.054534624,-0.026578716,-0.17471785,-0.172972792,0.007768798,0.02791499,0.053144361,0.027061093,0.042427012,0.027038252,0.004066035,-0.002738647,0.010810045,0.012125447,0.034060122,0.007016169,0.009618391,0.012885853,0.086200334,0.005294228,0.004296816,0.009887539,0.015650114,0.004187992,0.032700453,0.060059765,0.025706495,0.115576012,0.046587097,0.01704115,0.460851122,0.003341833,0.131490529,1.136061109,0.508280987,0.412334163,0.331914004,0.278213295,0.254944275,0.251355599,0.241455013,0.232593553,0.231466629,0.228320797,0.219818671,0.19058357,0.01188,0.013031026,0.02469708,0.007410402,0.00891558,0.01161319,0.057454258,0.005808833,0.004612861,0.009220737,0.014402344,0.004115795,0.016834978,171.4285714,0.120264901,136.3426361,136,0.355769217,172,0,0.209219858,1.14929986,0.034755923,0.044497002,4.274560452,0.328419477,0.127310172,0.18419455,0.127065837,0.090543993,0.175455496,0.310936123,0.141643852,0.17829892,0.161609963,0.08527974,0.164523423,Breaks
